given_class,given_type,url
,hidden,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/9
u-z,,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/9
,,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/9
v-z,search,https://www.6pm.com/p/skechers-summits-navy-hot-pink/product/9136848/color/undefined?productId=9136848&colorId=3083
,hidden,https://www.6pm.com/p/skechers-summits-navy-hot-pink/product/9136848/color/undefined?productId=9136848&colorId=3083
,hidden,https://www.6pm.com/p/skechers-summits-navy-hot-pink/product/9136848/color/undefined?productId=9136848&colorId=3083
u-z,,https://www.6pm.com/p/skechers-summits-navy-hot-pink/product/9136848/color/undefined?productId=9136848&colorId=3083
,,https://www.6pm.com/p/skechers-summits-navy-hot-pink/product/9136848/color/undefined?productId=9136848&colorId=3083
v-z,search,https://www.6pm.com/p/skechers-summits-charcoal/product/9136848/color/undefined?productId=9136848&colorId=275
,hidden,https://www.6pm.com/p/skechers-summits-charcoal/product/9136848/color/undefined?productId=9136848&colorId=275
,hidden,https://www.6pm.com/p/skechers-summits-charcoal/product/9136848/color/undefined?productId=9136848&colorId=275
u-z,,https://www.6pm.com/p/skechers-summits-charcoal/product/9136848/color/undefined?productId=9136848&colorId=275
,,https://www.6pm.com/p/skechers-summits-charcoal/product/9136848/color/undefined?productId=9136848&colorId=275
v-z,search,https://www.6pm.com/p/skechers-summits-black-turquoise/product/9136848/color/undefined?productId=9136848&colorId=6166
,hidden,https://www.6pm.com/p/skechers-summits-black-turquoise/product/9136848/color/undefined?productId=9136848&colorId=6166
,hidden,https://www.6pm.com/p/skechers-summits-black-turquoise/product/9136848/color/undefined?productId=9136848&colorId=6166
u-z,,https://www.6pm.com/p/skechers-summits-black-turquoise/product/9136848/color/undefined?productId=9136848&colorId=6166
,,https://www.6pm.com/p/skechers-summits-black-turquoise/product/9136848/color/undefined?productId=9136848&colorId=6166
v-z,search,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=9
,hidden,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=9
,hidden,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=9
,hidden,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=9
u-z,,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=9
,,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=9
v-z,search,https://www.6pm.com/product/9292341/color/275
,hidden,https://www.6pm.com/product/9292341/color/275
,hidden,https://www.6pm.com/product/9292341/color/275
,hidden,https://www.6pm.com/product/9292341/color/275
u-z,,https://www.6pm.com/product/9292341/color/275
,,https://www.6pm.com/product/9292341/color/275
v-z,search,https://www.6pm.com/product/9292341/color/9
,hidden,https://www.6pm.com/product/9292341/color/9
,hidden,https://www.6pm.com/product/9292341/color/9
,hidden,https://www.6pm.com/product/9292341/color/9
u-z,,https://www.6pm.com/product/9292341/color/9
,,https://www.6pm.com/product/9292341/color/9
v-z,search,https://www.6pm.com/p/skechers-summits-charcoal/product/9136848/color/undefined?productId=9136848&colorId=undefined
,hidden,https://www.6pm.com/p/skechers-summits-charcoal/product/9136848/color/undefined?productId=9136848&colorId=undefined
,hidden,https://www.6pm.com/p/skechers-summits-charcoal/product/9136848/color/undefined?productId=9136848&colorId=undefined
u-z,,https://www.6pm.com/p/skechers-summits-charcoal/product/9136848/color/undefined?productId=9136848&colorId=undefined
,,https://www.6pm.com/p/skechers-summits-charcoal/product/9136848/color/undefined?productId=9136848&colorId=undefined
v-z,search,https://www.6pm.com/p/skechers-summits-navy-hot-pink/product/9136848/color/undefined?productId=9136848&colorId=undefined
,hidden,https://www.6pm.com/p/skechers-summits-navy-hot-pink/product/9136848/color/undefined?productId=9136848&colorId=undefined
,hidden,https://www.6pm.com/p/skechers-summits-navy-hot-pink/product/9136848/color/undefined?productId=9136848&colorId=undefined
u-z,,https://www.6pm.com/p/skechers-summits-navy-hot-pink/product/9136848/color/undefined?productId=9136848&colorId=undefined
,,https://www.6pm.com/p/skechers-summits-navy-hot-pink/product/9136848/color/undefined?productId=9136848&colorId=undefined
v-z,search,https://www.6pm.com/product/9292341/color/tel:8886762660
,hidden,https://www.6pm.com/product/9292341/color/tel:8886762660
,hidden,https://www.6pm.com/product/9292341/color/tel:8886762660
,hidden,https://www.6pm.com/product/9292341/color/tel:8886762660
u-z,,https://www.6pm.com/product/9292341/color/tel:8886762660
,,https://www.6pm.com/product/9292341/color/tel:8886762660
v-z,search,https://www.6pm.com/p/skechers-summits-black-turquoise/product/9136848/color/undefined?productId=9136848&colorId=undefined
,hidden,https://www.6pm.com/p/skechers-summits-black-turquoise/product/9136848/color/undefined?productId=9136848&colorId=undefined
,hidden,https://www.6pm.com/p/skechers-summits-black-turquoise/product/9136848/color/undefined?productId=9136848&colorId=undefined
u-z,,https://www.6pm.com/p/skechers-summits-black-turquoise/product/9136848/color/undefined?productId=9136848&colorId=undefined
,,https://www.6pm.com/p/skechers-summits-black-turquoise/product/9136848/color/undefined?productId=9136848&colorId=undefined
v-z,search,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=undefined
,hidden,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=undefined
,hidden,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=undefined
,hidden,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=undefined
u-z,,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=undefined
,,https://www.6pm.com/p/skechers-cleo-navy/product/9292341/color/undefined?productId=9292341&colorId=undefined
wyq Hsu tBJ dyH iFc yTZ L4E unP iyn Pve pBj qJc aKM LJB xD4,email,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2F275
wyq Hsu tBJ dyH iFc yTZ L4E unP iyn Pve pBj qJc aKM LJB xD4,password,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2F275
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2F275
,,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2F275
,,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2F275
wyq Hsu tBJ dyH iFc yTZ L4E unP iyn Pve pBj qJc aKM LJB xD4,email,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2F3083
wyq Hsu tBJ dyH iFc yTZ L4E unP iyn Pve pBj qJc aKM LJB xD4,password,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2F3083
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2F3083
,,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2F3083
,,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2F3083
wyq Hsu tBJ dyH iFc yTZ L4E unP iyn Pve pBj qJc aKM LJB xD4,email,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2Fundefined
wyq Hsu tBJ dyH iFc yTZ L4E unP iyn Pve pBj qJc aKM LJB xD4,password,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2Fundefined
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2Fundefined
,,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2Fundefined
,,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Summits&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F7%2F8%2F5%2F6%2F1%2F4785614-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9136848%2Fcolor%2Fundefined
v-z,search,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=9
,hidden,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=9
,hidden,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=9
,hidden,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=9
u-z,,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=9
,,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=9
wyq Hsu tBJ dyH iFc yTZ L4E unP iyn Pve pBj qJc aKM LJB xD4,email,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Cleo&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F8%2F5%2F1%2F1%2F2%2F4851124-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9292341%2Fcolor%2F9
wyq Hsu tBJ dyH iFc yTZ L4E unP iyn Pve pBj qJc aKM LJB xD4,password,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Cleo&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F8%2F5%2F1%2F1%2F2%2F4851124-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9292341%2Fcolor%2F9
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Cleo&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F8%2F5%2F1%2F1%2F2%2F4851124-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9292341%2Fcolor%2F9
,,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Cleo&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F8%2F5%2F1%2F1%2F2%2F4851124-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9292341%2Fcolor%2F9
,,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Cleo&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F8%2F5%2F1%2F1%2F2%2F4851124-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9292341%2Fcolor%2F9
v-z,search,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=275
,hidden,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=275
,hidden,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=275
,hidden,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=275
u-z,,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=275
,,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=275
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/ideas/
,,https://www.pinterest.com/ideas/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/today/
,,https://www.pinterest.com/today/
v-z,search,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=tel:8886762660
,hidden,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=tel:8886762660
,hidden,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=tel:8886762660
,hidden,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=tel:8886762660
u-z,,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=tel:8886762660
,,https://www.6pm.com/product/9292341/color/undefined?productId=9292341&colorId=tel:8886762660
wyq Hsu tBJ dyH iFc yTZ L4E unP iyn Pve pBj qJc aKM LJB xD4,email,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Cleo&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F8%2F5%2F1%2F1%2F2%2F4851124-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9292341%2Fcolor%2Ftel%3A8886762660
wyq Hsu tBJ dyH iFc yTZ L4E unP iyn Pve pBj qJc aKM LJB xD4,password,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Cleo&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F8%2F5%2F1%2F1%2F2%2F4851124-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9292341%2Fcolor%2Ftel%3A8886762660
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Cleo&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F8%2F5%2F1%2F1%2F2%2F4851124-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9292341%2Fcolor%2Ftel%3A8886762660
,,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Cleo&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F8%2F5%2F1%2F1%2F2%2F4851124-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9292341%2Fcolor%2Ftel%3A8886762660
,,https://www.pinterest.com/pin/create/button/?description=SKECHERS%20Cleo&media=https%3A%2F%2Fwww.6pm.com%2Fimages%2Fz%2F4%2F8%2F5%2F1%2F1%2F2%2F4851124-p-DETAILED.jpg&url=https%3A%2F%2Fwww.6pm.com%2Fproduct%2F9292341%2Fcolor%2Ftel%3A8886762660
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/ideas/womens-fashion/948967005229/
,,https://www.pinterest.com/ideas/womens-fashion/948967005229/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/today/best/the-housing-trend-to-get-on-board-with/66600/
,,https://www.pinterest.com/today/best/the-housing-trend-to-get-on-board-with/66600/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/today/best/how-to-talk-to-yourself/63247/
,,https://www.pinterest.com/today/best/how-to-talk-to-yourself/63247/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/ideas/pants/959318372396/
,,https://www.pinterest.com/ideas/pants/959318372396/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/ideas/dresses/945391946569/
,,https://www.pinterest.com/ideas/dresses/945391946569/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/LandRunCoffee/shipping-container-conversions/
,,https://www.pinterest.com/LandRunCoffee/shipping-container-conversions/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/ideas/cosplay-dress/928611509030/
,,https://www.pinterest.com/ideas/cosplay-dress/928611509030/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/ideas/fairy-dress/961022819051/
,,https://www.pinterest.com/ideas/fairy-dress/961022819051/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/ideas/princess-dress/897818756458/
,,https://www.pinterest.com/ideas/princess-dress/897818756458/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/ideas/event-dress/931824121115/
,,https://www.pinterest.com/ideas/event-dress/931824121115/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/wynns77/anime-angel/
,,https://www.pinterest.com/wynns77/anime-angel/
ta7 iyn KI_ Lfz XgI Hsu pBj qJc tBJ dyH iFc yTZ L4E xD4 aKM LJB,search,https://www.pinterest.com/velezmoro_milagros/anime-kiss/
